question_id,skill_id,answer_value,skill_name,skill_score
Q_DATA_0260,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0260,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0260,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0261,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0261,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0261,html_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0262,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0262,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0262,mlops,cukup_paham,Dynamic Skill,2.0
Q_WEB__0263,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0263,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0263,css_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0264,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0264,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0264,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0265,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0265,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0265,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0266,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0266,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0266,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0267,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0267,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0267,mlops,cukup_paham,Dynamic Skill,2.0
Q_DATA_0268,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0268,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0268,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0269,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0269,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0269,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0270,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0270,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0270,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_DATA_0271,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0271,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0271,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0272,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0272,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0272,figma,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0273,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0273,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0273,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0274,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0274,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0274,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0275,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0275,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0275,python_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0276,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0276,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0276,html_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0277,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0277,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0277,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0278,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0278,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0278,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0279,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0279,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0279,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0280,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0280,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0280,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0281,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0281,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0281,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0282,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0282,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0282,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0283,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0283,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0283,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0284,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0284,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0284,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0285,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0285,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0285,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0286,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0286,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0286,css_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0287,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0287,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0287,python_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0288,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0288,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0288,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0289,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0289,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0289,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0290,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0290,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0290,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0291,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0291,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0291,mlops,cukup_paham,Dynamic Skill,2.0
Q_WEB__0292,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0292,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0292,css_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0293,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0293,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0293,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0294,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0294,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0294,figma,cukup_paham,Dynamic Skill,2.0
Q_WEB__0295,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0295,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0295,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0296,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0296,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0296,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0297,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0297,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0297,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_WEB__0298,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0298,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0298,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0299,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0299,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0299,css_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0300,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0300,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0300,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0301,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0301,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0301,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0302,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0302,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0302,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0303,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0303,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0303,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_DATA_0304,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0304,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0304,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0305,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0305,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0305,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0306,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0306,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0306,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0307,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0307,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0307,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0308,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0308,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0308,mlops,cukup_paham,Dynamic Skill,2.0
Q_DATA_0309,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0309,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0309,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0310,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0310,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0310,wireframing,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0311,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0311,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0311,wireframing,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0312,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0312,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0312,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_DATA_0313,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0313,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0313,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0314,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0314,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0314,html_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0315,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0315,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0315,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0316,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0316,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0316,model_training,cukup_paham,Dynamic Skill,2.0
Q_DATA_0317,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0317,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0317,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0318,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0318,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0318,figma,cukup_paham,Dynamic Skill,2.0
Q_DATA_0319,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0319,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0319,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0320,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0320,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0320,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0321,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0321,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0321,figma,cukup_paham,Dynamic Skill,2.0
Q_DATA_0322,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0322,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0322,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0323,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0323,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0323,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0324,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0324,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0324,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0325,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0325,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0325,model_training,cukup_paham,Dynamic Skill,2.0
Q_WEB__0326,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0326,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0326,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0327,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0327,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0327,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0328,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0328,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0328,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0329,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0329,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0329,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0330,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0330,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0330,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0331,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0331,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0331,mlops,cukup_paham,Dynamic Skill,2.0
Q_DATA_0332,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0332,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0332,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0333,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0333,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0333,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0334,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0334,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0334,wireframing,cukup_paham,Dynamic Skill,2.0
Q_WEB__0335,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0335,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0335,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0336,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0336,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0336,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0337,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0337,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0337,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0338,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0338,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0338,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_DATA_0339,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0339,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0339,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0340,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0340,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0340,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0341,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0341,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0341,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0342,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0342,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0342,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0343,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0343,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0343,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0344,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0344,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0344,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_WEB__0345,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0345,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0345,css_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0346,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0346,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0346,figma,cukup_paham,Dynamic Skill,2.0
Q_DATA_0347,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0347,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0347,python_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0348,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0348,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0348,css_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0349,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0349,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0349,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0350,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0350,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0350,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_WEB__0351,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0351,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0351,html_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0352,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0352,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0352,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0353,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0353,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0353,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0354,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0354,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0354,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_DATA_0355,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0355,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0355,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0356,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0356,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0356,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0357,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0357,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0357,figma,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0358,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0358,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0358,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_WEB__0359,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0359,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0359,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0360,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0360,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0360,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0361,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0361,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0361,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0362,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0362,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0362,model_training,cukup_paham,Dynamic Skill,2.0
Q_WEB__0363,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0363,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0363,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0364,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0364,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0364,css_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0365,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0365,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0365,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0366,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0366,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0366,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0367,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0367,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0367,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0368,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0368,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0368,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0369,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0369,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0369,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0370,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0370,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0370,model_training,cukup_paham,Dynamic Skill,2.0
Q_DATA_0371,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0371,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0371,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0372,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0372,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0372,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0373,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0373,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0373,mlops,cukup_paham,Dynamic Skill,2.0
Q_WEB__0374,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0374,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0374,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0375,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0375,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0375,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0376,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0376,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0376,wireframing,cukup_paham,Dynamic Skill,2.0
Q_DATA_0377,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0377,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0377,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0378,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0378,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0378,figma,cukup_paham,Dynamic Skill,2.0
Q_DATA_0379,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0379,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0379,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0380,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0380,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0380,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0381,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0381,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0381,wireframing,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0382,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0382,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0382,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_DATA_0383,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0383,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0383,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0384,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0384,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0384,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0385,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0385,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0385,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_DATA_0386,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0386,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0386,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0387,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0387,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0387,wireframing,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0388,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0388,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0388,figma,cukup_paham,Dynamic Skill,2.0
