question_id,answer_value,skill_id,skill_name,skill_score
Q_DATA_0275,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0275,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0276,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0276,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0276,cukup_paham,html_basic,Dynamic Skill,2
Q_CYBE_0277,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0277,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0277,cukup_paham,log_analysis,Dynamic Skill,2
Q_AI_M_0278,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0278,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0278,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0279,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0279,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0279,cukup_paham,sql_basic,Dynamic Skill,2
Q_CYBE_0280,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0280,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0280,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_AI_M_0281,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0281,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0281,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0282,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0282,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0282,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0283,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0283,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0283,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0284,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0284,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0284,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0285,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0285,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0285,cukup_paham,linux_basic,Dynamic Skill,2
Q_WEB__0286,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0286,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0286,cukup_paham,css_basic,Dynamic Skill,2
Q_AI_M_0287,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0287,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0287,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0288,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0288,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0288,cukup_paham,javascript_basic,Dynamic Skill,2
Q_DATA_0289,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0289,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0289,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0290,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0290,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0290,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0291,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0291,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0291,cukup_paham,mlops,Dynamic Skill,2
Q_WEB__0292,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0292,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0292,cukup_paham,css_basic,Dynamic Skill,2
Q_UI_U_0293,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0293,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0293,cukup_paham,ui_principles,Dynamic Skill,2
Q_UI_U_0294,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0294,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0294,cukup_paham,figma,Dynamic Skill,2
Q_WEB__0295,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0295,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0295,cukup_paham,javascript_basic,Dynamic Skill,2
Q_CYBE_0296,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0296,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0296,cukup_paham,log_analysis,Dynamic Skill,2
Q_CYBE_0297,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0297,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0297,cukup_paham,log_analysis,Dynamic Skill,2
Q_WEB__0298,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0298,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0298,cukup_paham,javascript_basic,Dynamic Skill,2
Q_WEB__0299,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0299,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0299,cukup_paham,css_basic,Dynamic Skill,2
Q_AI_M_0300,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0300,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0300,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0301,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0301,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0301,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0302,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0302,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0302,cukup_paham,log_analysis,Dynamic Skill,2
Q_CYBE_0303,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0303,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0303,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_DATA_0304,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0304,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0304,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0305,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0305,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0305,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0306,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0306,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0306,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0307,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0307,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0307,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_AI_M_0308,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0308,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0308,cukup_paham,mlops,Dynamic Skill,2
Q_DATA_0309,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0309,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0309,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0310,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0310,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0310,cukup_paham,wireframing,Dynamic Skill,2
Q_UI_U_0311,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0311,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0311,cukup_paham,wireframing,Dynamic Skill,2
Q_CYBE_0312,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0312,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0312,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_DATA_0313,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0313,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0313,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0314,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0314,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0314,cukup_paham,html_basic,Dynamic Skill,2
Q_DATA_0315,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0315,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0315,cukup_paham,sql_basic,Dynamic Skill,2
Q_AI_M_0316,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0316,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0316,cukup_paham,model_training,Dynamic Skill,2
Q_DATA_0317,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0317,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0317,cukup_paham,sql_basic,Dynamic Skill,2
Q_UI_U_0318,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0318,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0318,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0319,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0319,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0319,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0320,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0320,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0320,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_UI_U_0321,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0321,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0321,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0322,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0322,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0322,cukup_paham,sql_basic,Dynamic Skill,2
Q_DATA_0323,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0323,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0323,cukup_paham,sql_basic,Dynamic Skill,2
Q_AI_M_0324,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0324,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0324,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0325,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0325,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0325,cukup_paham,model_training,Dynamic Skill,2
Q_WEB__0326,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0326,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0326,cukup_paham,javascript_basic,Dynamic Skill,2
Q_DATA_0327,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0327,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0327,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0328,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0328,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0328,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0329,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0329,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0329,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0330,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0330,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0330,cukup_paham,ui_principles,Dynamic Skill,2
Q_AI_M_0331,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0331,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0331,cukup_paham,mlops,Dynamic Skill,2
Q_DATA_0332,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0332,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0332,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_WEB__0333,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0333,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0333,cukup_paham,javascript_basic,Dynamic Skill,2
Q_UI_U_0334,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0334,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0334,cukup_paham,wireframing,Dynamic Skill,2
Q_WEB__0335,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0335,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0335,cukup_paham,javascript_basic,Dynamic Skill,2
Q_AI_M_0336,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0336,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0336,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0337,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0337,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0337,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0338,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0338,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0338,cukup_paham,log_analysis,Dynamic Skill,2
Q_DATA_0339,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0339,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0339,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0340,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0340,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0340,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0341,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0341,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0341,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0342,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0342,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0342,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0343,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0343,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0343,cukup_paham,sql_basic,Dynamic Skill,2
Q_CYBE_0344,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0344,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0344,cukup_paham,log_analysis,Dynamic Skill,2
Q_WEB__0345,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0345,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0345,cukup_paham,css_basic,Dynamic Skill,2
Q_UI_U_0346,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0346,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0346,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0347,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0347,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0347,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0348,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0348,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0348,cukup_paham,css_basic,Dynamic Skill,2
Q_CYBE_0349,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0349,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0349,cukup_paham,linux_basic,Dynamic Skill,2
Q_UI_U_0350,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0350,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0350,cukup_paham,ui_principles,Dynamic Skill,2
Q_WEB__0351,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0351,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0351,cukup_paham,html_basic,Dynamic Skill,2
Q_WEB__0352,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0352,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0352,cukup_paham,javascript_basic,Dynamic Skill,2
Q_DATA_0353,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0353,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0353,cukup_paham,sql_basic,Dynamic Skill,2
Q_CYBE_0354,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0354,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0354,cukup_paham,log_analysis,Dynamic Skill,2
Q_DATA_0355,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0355,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0355,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0356,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0356,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0356,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0357,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0357,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0357,cukup_paham,figma,Dynamic Skill,2
Q_UI_U_0358,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0358,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0358,cukup_paham,ui_principles,Dynamic Skill,2
Q_WEB__0359,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0359,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0359,cukup_paham,javascript_basic,Dynamic Skill,2
Q_AI_M_0360,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0360,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0360,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0361,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0361,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0361,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0362,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0362,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0362,cukup_paham,model_training,Dynamic Skill,2
Q_WEB__0363,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0363,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0363,cukup_paham,javascript_basic,Dynamic Skill,2
Q_WEB__0364,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0364,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0364,cukup_paham,css_basic,Dynamic Skill,2
Q_DATA_0365,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0365,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0365,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0366,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0366,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0366,cukup_paham,javascript_basic,Dynamic Skill,2
Q_AI_M_0367,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0367,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0367,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0368,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0368,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0368,cukup_paham,linux_basic,Dynamic Skill,2
Q_DATA_0369,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0369,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0369,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0370,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0370,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0370,cukup_paham,model_training,Dynamic Skill,2
Q_DATA_0371,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0371,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0371,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_CYBE_0372,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0372,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0372,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_AI_M_0373,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0373,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0373,cukup_paham,mlops,Dynamic Skill,2
Q_WEB__0374,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0374,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0374,cukup_paham,javascript_basic,Dynamic Skill,2
Q_DATA_0375,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0375,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0375,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_UI_U_0376,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0376,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0376,cukup_paham,wireframing,Dynamic Skill,2
Q_DATA_0377,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0377,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0377,cukup_paham,sql_basic,Dynamic Skill,2
Q_UI_U_0378,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0378,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0378,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0379,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0379,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0379,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_CYBE_0380,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0380,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0380,cukup_paham,log_analysis,Dynamic Skill,2
Q_UI_U_0381,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0381,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0381,cukup_paham,wireframing,Dynamic Skill,2
Q_CYBE_0382,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0382,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0382,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_DATA_0383,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0383,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0383,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0384,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0384,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0384,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0385,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0385,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0385,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_DATA_0386,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0386,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0386,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0387,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0387,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0387,cukup_paham,wireframing,Dynamic Skill,2
Q_UI_U_0388,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0388,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0388,cukup_paham,figma,Dynamic Skill,2
Q_CYBE_0389,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0389,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0389,cukup_paham,log_analysis,Dynamic Skill,2
Q_CYBE_0390,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0390,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0390,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_AI_M_0391,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0391,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0391,cukup_paham,mlops,Dynamic Skill,2
Q_UI_U_0392,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0392,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0392,cukup_paham,wireframing,Dynamic Skill,2
Q_AI_M_0393,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0393,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0393,cukup_paham,model_training,Dynamic Skill,2
Q_CYBE_0394,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0394,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0394,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_UI_U_0395,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0395,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0395,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0396,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0396,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0396,cukup_paham,sql_basic,Dynamic Skill,2
Q_UI_U_0397,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0397,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0397,cukup_paham,ui_principles,Dynamic Skill,2
Q_CYBE_0398,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0398,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0398,cukup_paham,linux_basic,Dynamic Skill,2
Q_UI_U_0399,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0399,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0399,cukup_paham,wireframing,Dynamic Skill,2
Q_CYBE_0400,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0400,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0400,cukup_paham,log_analysis,Dynamic Skill,2
Q_CYBE_0401,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0401,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0401,cukup_paham,linux_basic,Dynamic Skill,2
Q_DATA_0402,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0402,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0402,cukup_paham,sql_basic,Dynamic Skill,2
Q_DATA_0403,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0403,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0403,cukup_paham,sql_basic,Dynamic Skill,2
Q_UI_U_0404,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0404,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0404,cukup_paham,ui_principles,Dynamic Skill,2
Q_DATA_0405,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0405,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0405,cukup_paham,sql_basic,Dynamic Skill,2
Q_DATA_0406,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0406,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0406,cukup_paham,sql_basic,Dynamic Skill,2
Q_DATA_0407,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0407,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0407,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0408,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0408,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0408,cukup_paham,sql_basic,Dynamic Skill,2
Q_CYBE_0409,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0409,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0409,cukup_paham,log_analysis,Dynamic Skill,2
Q_WEB__0410,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0410,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0410,cukup_paham,html_basic,Dynamic Skill,2
Q_UI_U_0411,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0411,paham_dasar,figma,Dynamic Skill,1
